PK,SK,kanji_char,component_char,,,EntityType
KANJI#1215,COMPONENT#810,訴,言,,,KanjiComponent
KANJI#1215,COMPONENT#530,訴,斥,,,KanjiComponent
KANJI#1216,COMPONENT#810,訳,言,,,KanjiComponent
KANJI#1216,COMPONENT#416,訳,尺,,,KanjiComponent
KANJI#1217,COMPONENT#810,訟,言,,,KanjiComponent
KANJI#1217,COMPONENT#178,訟,公,,,KanjiComponent
KANJI#1218,COMPONENT#810,託,言,,,KanjiComponent
KANJI#1218,COMPONENT#101,託,乇,,,KanjiComponent
KANJI#1218,COMPONENT#108,託,乚,,,KanjiComponent
KANJI#1219,COMPONENT#810,討,言,,,KanjiComponent
KANJI#1219,COMPONENT#396,討,寸,,,KanjiComponent
KANJI#1220,COMPONENT#810,訂,言,,,KanjiComponent
KANJI#1220,COMPONENT#67,訂,丁,,,KanjiComponent
KANJI#1221,COMPONENT#763,覧,臣,,,KanjiComponent
KANJI#1221,COMPONENT#807,覧,見,,,KanjiComponent
KANJI#1222,COMPONENT#700,視,礻,,,KanjiComponent
KANJI#1222,COMPONENT#807,視,見,,,KanjiComponent
KANJI#1223,COMPONENT#805,覇,覀,,,KanjiComponent
KANJI#1223,COMPONENT#64,覇,䩗,,,KanjiComponent
KANJI#1223,COMPONENT#871,覇,革,,,KanjiComponent
KANJI#1223,COMPONENT#567,覇,月,,,KanjiComponent
KANJI#1224,COMPONENT#805,覆,覀,,,KanjiComponent
KANJI#1224,COMPONENT#489,覆,復,,,KanjiComponent
KANJI#1224,COMPONENT#487,覆,彳,,,KanjiComponent
KANJI#1224,COMPONENT#348,覆,复,,,KanjiComponent
KANJI#1225,COMPONENT#897,襲,龍,,,KanjiComponent
KANJI#1225,COMPONENT#799,襲,衣,,,KanjiComponent
KANJI#1225,COMPONENT#567,襲,月,,,KanjiComponent
KANJI#1226,COMPONENT#800,襟,衤,,,KanjiComponent
KANJI#1226,COMPONENT#703,襟,禁,,,KanjiComponent
KANJI#1226,COMPONENT#584,襟,林,,,KanjiComponent
KANJI#1226,COMPONENT#699,襟,示,,,KanjiComponent
KANJI#1227,COMPONENT#161,褒,保,,,KanjiComponent
KANJI#1227,COMPONENT#799,褒,衣,,,KanjiComponent
KANJI#1227,COMPONENT#127,褒,亠,,,KanjiComponent
KANJI#1228,COMPONENT#800,褐,衤,,,KanjiComponent
KANJI#1228,COMPONENT#562,褐,曷,,,KanjiComponent
KANJI#1228,COMPONENT#232,褐,匂,,,KanjiComponent
KANJI#1228,COMPONENT#228,褐,勹,,,KanjiComponent
KANJI#1229,COMPONENT#219,製,制,,,KanjiComponent
KANJI#1229,COMPONENT#799,製,衣,,,KanjiComponent
KANJI#1229,COMPONENT#445,製,巾,,,KanjiComponent
KANJI#1229,COMPONENT#212,製,刂,,,KanjiComponent
KANJI#1230,COMPONENT#800,裸,衤,,,KanjiComponent
KANJI#1230,COMPONENT#585,裸,果,,,KanjiComponent
KANJI#1231,COMPONENT#623,裟,沙,,,KanjiComponent
KANJI#1231,COMPONENT#616,裟,氵,,,KanjiComponent
KANJI#1231,COMPONENT#408,裟,少,,,KanjiComponent
KANJI#1231,COMPONENT#799,裟,衣,,,KanjiComponent
KANJI#1232,COMPONENT#800,裕,衤,,,KanjiComponent
KANJI#1232,COMPONENT#812,裕,谷,,,KanjiComponent
KANJI#1233,COMPONENT#217,裂,列,,,KanjiComponent
KANJI#1233,COMPONENT#601,裂,歹,,,KanjiComponent
KANJI#1233,COMPONENT#212,裂,刂,,,KanjiComponent
KANJI#1233,COMPONENT#799,裂,衣,,,KanjiComponent
KANJI#1234,COMPONENT#504,裁,戈,,,KanjiComponent
KANJI#1234,COMPONENT#327,裁,土,,,KanjiComponent
KANJI#1234,COMPONENT#799,裁,衣,,,KanjiComponent
KANJI#1235,COMPONENT#222,袈,加,,,KanjiComponent
KANJI#1235,COMPONENT#221,袈,力,,,KanjiComponent
KANJI#1235,COMPONENT#799,袈,衣,,,KanjiComponent
KANJI#1236,COMPONENT#800,衿,衤,,,KanjiComponent
KANJI#1236,COMPONENT#145,衿,今,,,KanjiComponent
KANJI#1237,COMPONENT#799,衷,衣,,,KanjiComponent
KANJI#1238,COMPONENT#129,衰,亠口,,,KanjiComponent
KANJI#1238,COMPONENT#799,衰,衣,,,KanjiComponent
KANJI#1239,COMPONENT#798,衡,行,,,KanjiComponent
KANJI#1239,COMPONENT#487,衡,彳,,,KanjiComponent
KANJI#1239,COMPONENT#660,衡,田,,,KanjiComponent
KANJI#1239,COMPONENT#67,衡,丁,,,KanjiComponent
KANJI#1240,COMPONENT#798,衝,行,,,KanjiComponent
KANJI#1240,COMPONENT#487,衝,彳,,,KanjiComponent
KANJI#1240,COMPONENT#849,衝,重,,,KanjiComponent
KANJI#1240,COMPONENT#67,衝,丁,,,KanjiComponent
KANJI#1241,COMPONENT#798,衛,行,,,KanjiComponent
KANJI#1241,COMPONENT#487,衛,彳,,,KanjiComponent
KANJI#1241,COMPONENT#872,衛,韋,,,KanjiComponent
KANJI#1241,COMPONENT#67,衛,丁,,,KanjiComponent
KANJI#1242,COMPONENT#798,街,行,,,KanjiComponent
KANJI#1242,COMPONENT#487,街,彳,,,KanjiComponent
KANJI#1242,COMPONENT#330,街,圭,,,KanjiComponent
KANJI#1242,COMPONENT#67,街,丁,,,KanjiComponent
KANJI#1243,COMPONENT#797,衆,血,,,KanjiComponent
KANJI#1243,COMPONENT#105,衆,乑,,,KanjiComponent
KANJI#1244,COMPONENT#888,融,鬲,,,KanjiComponent
KANJI#1244,COMPONENT#795,融,虫,,,KanjiComponent
KANJI#1244,COMPONENT#189,融,冂儿,,,KanjiComponent
KANJI#1245,COMPONENT#795,蝶,虫,,,KanjiComponent
KANJI#1245,COMPONENT#586,蝶,枼,,,KanjiComponent
KANJI#1245,COMPONENT#78,蝶,世,,,KanjiComponent
KANJI#1245,COMPONENT#572,蝶,木,,,KanjiComponent
KANJI#1246,COMPONENT#134,蛮,亦,,,KanjiComponent
KANJI#1246,COMPONENT#795,蛮,虫,,,KanjiComponent
KANJI#1247,COMPONENT#12,蛍,⺍冖,,,KanjiComponent
KANJI#1247,COMPONENT#795,蛍,虫,,,KanjiComponent
KANJI#1248,COMPONENT#795,蛇,虫,,,KanjiComponent
KANJI#1248,COMPONENT#380,蛇,它,,,KanjiComponent
KANJI#1249,COMPONENT#353,蚕,天,,,KanjiComponent
KANJI#1249,COMPONENT#795,蚕,虫,,,KanjiComponent
KANJI#1250,COMPONENT#795,蚊,虫,,,KanjiComponent
KANJI#1250,COMPONENT#526,蚊,文,,,KanjiComponent
KANJI#1251,COMPONENT#795,虹,虫,,,KanjiComponent
KANJI#1251,COMPONENT#434,虹,工,,,KanjiComponent
KANJI#1252,COMPONENT#792,虞,虍,,,KanjiComponent
KANJI#1252,COMPONENT#69,虞,七,,,KanjiComponent
KANJI#1252,COMPONENT#308,虞,呉,,,KanjiComponent
KANJI#1253,COMPONENT#792,虜,虍,,,KanjiComponent
KANJI#1253,COMPONENT#666,虜,男,,,KanjiComponent
KANJI#1253,COMPONENT#69,虜,七,,,KanjiComponent
KANJI#1254,COMPONENT#792,虚,虍,,,KanjiComponent
KANJI#1254,COMPONENT#82,虚,业,,,KanjiComponent
KANJI#1254,COMPONENT#69,虚,七,,,KanjiComponent
KANJI#1255,COMPONENT#792,虐,虍,,,KanjiComponent
KANJI#1255,COMPONENT#69,虐,七,,,KanjiComponent
KANJI#1256,COMPONENT#792,虎,虍,,,KanjiComponent
KANJI#1256,COMPONENT#164,虎,儿,,,KanjiComponent
KANJI#1256,COMPONENT#69,虎,七,,,KanjiComponent
KANJI#1257,COMPONENT#778,蘭,艹,,,KanjiComponent
KANJI#1257,COMPONENT#63,蘭,䦨,,,KanjiComponent
KANJI#1257,COMPONENT#583,蘭,東,,,KanjiComponent
KANJI#1257,COMPONENT#853,蘭,門,,,KanjiComponent
KANJI#1258,COMPONENT#778,藻,艹,,,KanjiComponent
KANJI#1258,COMPONENT#314,藻,品,,,KanjiComponent
KANJI#1258,COMPONENT#572,藻,木,,,KanjiComponent
KANJI#1258,COMPONENT#321,藻,喿,,,KanjiComponent
KANJI#1259,COMPONENT#778,藩,艹,,,KanjiComponent
KANJI#1259,COMPONENT#616,藩,氵,,,KanjiComponent
KANJI#1259,COMPONENT#672,藩,番,,,KanjiComponent
KANJI#1259,COMPONENT#630,藩,潘,,,KanjiComponent
KANJI#1260,COMPONENT#778,藤,艹,,,KanjiComponent
KANJI#1260,COMPONENT#629,藤,滕,,,KanjiComponent
KANJI#1260,COMPONENT#567,藤,月,,,KanjiComponent
KANJI#1260,COMPONENT#903,藤,龹,,,KanjiComponent
KANJI#1260,COMPONENT#618,藤,氺,,,KanjiComponent
KANJI#1261,COMPONENT#778,藍,艹,,,KanjiComponent
KANJI#1261,COMPONENT#685,藍,監,,,KanjiComponent
KANJI#1261,COMPONENT#763,藍,臣,,,KanjiComponent
KANJI#1261,COMPONENT#684,藍,皿,,,KanjiComponent
KANJI#1262,COMPONENT#778,薫,艹,,,KanjiComponent
KANJI#1262,COMPONENT#849,薫,重,,,KanjiComponent
KANJI#1262,COMPONENT#632,薫,灬,,,KanjiComponent
KANJI#1262,COMPONENT#789,薫,董,,,KanjiComponent
KANJI#1263,COMPONENT#778,薪,艹,,,KanjiComponent
KANJI#1263,COMPONENT#532,薪,新,,,KanjiComponent
KANJI#1263,COMPONENT#141,薪,亲,,,KanjiComponent
KANJI#1263,COMPONENT#529,薪,斤,,,KanjiComponent
KANJI#1264,COMPONENT#778,薦,艹,,,KanjiComponent
KANJI#1264,COMPONENT#466,薦,廌,,,KanjiComponent
KANJI#1264,COMPONENT#461,薦,广,,,KanjiComponent
KANJI#1264,COMPONENT#632,薦,灬,,,KanjiComponent
KANJI#1265,COMPONENT#778,蕗,艹,,,KanjiComponent
KANJI#1265,COMPONENT#831,蕗,路,,,KanjiComponent
KANJI#1265,COMPONENT#830,蕗,足,,,KanjiComponent
KANJI#1265,COMPONENT#298,蕗,各,,,KanjiComponent
KANJI#1265,COMPONENT#595,蕗,止,,,KanjiComponent
KANJI#1266,COMPONENT#778,蕉,艹,,,KanjiComponent
KANJI#1266,COMPONENT#636,蕉,焦,,,KanjiComponent
KANJI#1266,COMPONENT#632,蕉,灬,,,KanjiComponent
KANJI#1266,COMPONENT#859,蕉,隹,,,KanjiComponent
KANJI#1267,COMPONENT#778,蔦,艹,,,KanjiComponent
KANJI#1267,COMPONENT#891,蔦,鳥,,,KanjiComponent
KANJI#1267,COMPONENT#632,蔦,灬,,,KanjiComponent
KANJI#1268,COMPONENT#778,蓮,艹,,,KanjiComponent
KANJI#1268,COMPONENT#841,蓮,連,,,KanjiComponent
KANJI#1268,COMPONENT#905,蓮,辶,,,KanjiComponent
KANJI#1268,COMPONENT#834,蓮,車,,,KanjiComponent
KANJI#1269,COMPONENT#778,蓉,艹,,,KanjiComponent
KANJI#1269,COMPONENT#391,蓉,容,,,KanjiComponent
KANJI#1269,COMPONENT#713,蓉,穴,,,KanjiComponent
KANJI#1269,COMPONENT#812,蓉,谷,,,KanjiComponent
KANJI#1270,COMPONENT#778,蓄,艹,,,KanjiComponent
KANJI#1270,COMPONENT#648,蓄,玄,,,KanjiComponent
KANJI#1270,COMPONENT#660,蓄,田,,,KanjiComponent
KANJI#1270,COMPONENT#671,蓄,畜,,,KanjiComponent
KANJI#1271,COMPONENT#778,蒼,艹,,,KanjiComponent
KANJI#1271,COMPONENT#163,蒼,倉,,,KanjiComponent
KANJI#1271,COMPONENT#510,蒼,戸,,,KanjiComponent
KANJI#1272,COMPONENT#778,蒔,艹,,,KanjiComponent
KANJI#1272,COMPONENT#556,蒔,時,,,KanjiComponent
KANJI#1272,COMPONENT#538,蒔,日,,,KanjiComponent
KANJI#1272,COMPONENT#397,蒔,寺,,,KanjiComponent
KANJI#1273,COMPONENT#778,葵,艹,,,KanjiComponent
KANJI#1273,COMPONENT#678,葵,癶,,,KanjiComponent
KANJI#1273,COMPONENT#353,葵,天,,,KanjiComponent
KANJI#1274,COMPONENT#778,葬,艹,,,KanjiComponent
KANJI#1274,COMPONENT#337,葬,士,,,KanjiComponent
KANJI#1274,COMPONENT#471,葬,廾,,,KanjiComponent
KANJI#1275,COMPONENT#778,萩,艹,,,KanjiComponent
KANJI#1275,COMPONENT#710,萩,秋,,,KanjiComponent
KANJI#1275,COMPONENT#708,萩,禾,,,KanjiComponent
KANJI#1275,COMPONENT#631,萩,火,,,KanjiComponent
KANJI#1276,COMPONENT#778,萌,艹,,,KanjiComponent
KANJI#1276,COMPONENT#547,萌,明,,,KanjiComponent
KANJI#1277,COMPONENT#778,華,艹,,,KanjiComponent
KANJI#1277,COMPONENT#242,華,十,,,KanjiComponent
KANJI#1278,COMPONENT#778,菫,艹,,,KanjiComponent
KANJI#1278,COMPONENT#900,菫,龶,,,KanjiComponent
KANJI#1278,COMPONENT#89,菫,中,,,KanjiComponent
KANJI#1278,COMPONENT#327,菫,土,,,KanjiComponent
KANJI#1279,COMPONENT#779,菖,艹日,,,KanjiComponent
KANJI#1279,COMPONENT#546,菖,昌,,,KanjiComponent
KANJI#1279,COMPONENT#538,菖,日,,,KanjiComponent
KANJI#1280,COMPONENT#778,菌,艹,,,KanjiComponent
KANJI#1280,COMPONENT#325,菌,囷,,,KanjiComponent
KANJI#1280,COMPONENT#708,菌,禾,,,KanjiComponent
KANJI#1280,COMPONENT#322,菌,囗,,,KanjiComponent
KANJI#1281,COMPONENT#778,菊,艹,,,KanjiComponent
KANJI#1281,COMPONENT#235,菊,匊,,,KanjiComponent
KANJI#1281,COMPONENT#228,菊,勹,,,KanjiComponent
KANJI#1281,COMPONENT#724,菊,米,,,KanjiComponent
KANJI#1282,COMPONENT#778,莞,艹,,,KanjiComponent
KANJI#1282,COMPONENT#383,莞,完,,,KanjiComponent
KANJI#1282,COMPONENT#167,莞,元,,,KanjiComponent
KANJI#1283,COMPONENT#778,莉,艹,,,KanjiComponent
KANJI#1283,COMPONENT#218,莉,利,,,KanjiComponent
KANJI#1283,COMPONENT#708,莉,禾,,,KanjiComponent
KANJI#1283,COMPONENT#212,莉,刂,,,KanjiComponent
KANJI#1284,COMPONENT#778,荘,艹,,,KanjiComponent
KANJI#1284,COMPONENT#339,荘,壮,,,KanjiComponent
KANJI#1284,COMPONENT#88,荘,丬,,,KanjiComponent
KANJI#1284,COMPONENT#337,荘,士,,,KanjiComponent
KANJI#1285,COMPONENT#778,茜,艹,,,KanjiComponent
KANJI#1285,COMPONENT#804,茜,西,,,KanjiComponent
KANJI#1286,COMPONENT#778,茎,艹,,,KanjiComponent
KANJI#1286,COMPONENT#328,茎,圣,,,KanjiComponent
KANJI#1287,COMPONENT#778,茉,艹,,,KanjiComponent
KANJI#1287,COMPONENT#574,茉,末,,,KanjiComponent
KANJI#1288,COMPONENT#778,茅,艹,,,KanjiComponent
KANJI#1288,COMPONENT#694,茅,矛,,,KanjiComponent
KANJI#1288,COMPONENT#115,茅,予,,,KanjiComponent
KANJI#1288,COMPONENT#34,茅,マ,,,KanjiComponent
KANJI#1289,COMPONENT#778,茄,艹,,,KanjiComponent
KANJI#1289,COMPONENT#222,茄,加,,,KanjiComponent
KANJI#1290,COMPONENT#778,茂,艹,,,KanjiComponent
KANJI#1290,COMPONENT#505,茂,戊,,,KanjiComponent
KANJI#1291,COMPONENT#778,苗,艹,,,KanjiComponent
KANJI#1291,COMPONENT#660,苗,田,,,KanjiComponent
KANJI#1292,COMPONENT#778,苑,艹,,,KanjiComponent
KANJI#1292,COMPONENT#349,苑,夕,,,KanjiComponent
KANJI#1292,COMPONENT#350,苑,夗,,,KanjiComponent
KANJI#1292,COMPONENT#50,苑,㔾,,,KanjiComponent
KANJI#1293,COMPONENT#778,芽,艹,,,KanjiComponent
KANJI#1293,COMPONENT#642,芽,牙,,,KanjiComponent
KANJI#1294,COMPONENT#778,芹,艹,,,KanjiComponent
KANJI#1294,COMPONENT#529,芹,斤,,,KanjiComponent
KANJI#1295,COMPONENT#778,芳,艹,,,KanjiComponent
KANJI#1295,COMPONENT#533,芳,方,,,KanjiComponent
KANJI#1296,COMPONENT#778,芝,艹,,,KanjiComponent
KANJI#1296,COMPONENT#102,芝,之,,,KanjiComponent
KANJI#1297,COMPONENT#778,芙,艹,,,KanjiComponent
KANJI#1297,COMPONENT#355,芙,夫,,,KanjiComponent
KANJI#1298,COMPONENT#778,芋,艹,,,KanjiComponent
KANJI#1298,COMPONENT#119,芋,于,,,KanjiComponent
KANJI#1299,COMPONENT#815,艶,豊,,,KanjiComponent
KANJI#1299,COMPONENT#777,艶,色,,,KanjiComponent
KANJI#1299,COMPONENT#560,艶,曲,,,KanjiComponent
KANJI#1299,COMPONENT#813,艶,豆,,,KanjiComponent
KANJI#1300,COMPONENT#773,艦,舟,,,KanjiComponent
KANJI#1300,COMPONENT#685,艦,監,,,KanjiComponent
KANJI#1300,COMPONENT#763,艦,臣,,,KanjiComponent
KANJI#1300,COMPONENT#684,艦,皿,,,KanjiComponent
KANJI#1301,COMPONENT#773,艇,舟,,,KanjiComponent
KANJI#1301,COMPONENT#467,艇,廴,,,KanjiComponent
KANJI#1301,COMPONENT#338,艇,壬,,,KanjiComponent
KANJI#1301,COMPONENT#469,艇,廷,,,KanjiComponent
KANJI#1302,COMPONENT#773,舶,舟,,,KanjiComponent
KANJI#1302,COMPONENT#681,舶,白,,,KanjiComponent
KANJI#1303,COMPONENT#13,舜,⺤,,,KanjiComponent
KANJI#1303,COMPONENT#199,舜,冖,,,KanjiComponent
KANJI#1303,COMPONENT#771,舜,舛,,,KanjiComponent
KANJI#1304,COMPONENT#770,舗,舎,,,KanjiComponent
KANJI#1304,COMPONENT#911,舗,𠮷,,,KanjiComponent
KANJI#1304,COMPONENT#658,舗,甫,,,KanjiComponent
KANJI#1305,COMPONENT#327,舎,土,,,KanjiComponent
KANJI#1305,COMPONENT#285,舎,口,,,KanjiComponent
KANJI#1305,COMPONENT#911,舎,𠮷,,,KanjiComponent
KANJI#1305,COMPONENT#143,舎,人,,,KanjiComponent
KANJI#1306,COMPONENT#245,舌,千,,,KanjiComponent
KANJI#1306,COMPONENT#285,舌,口,,,KanjiComponent
KANJI#1306,COMPONENT#287,舌,古,,,KanjiComponent
KANJI#1307,COMPONENT#302,興,同,,,KanjiComponent
KANJI#1307,COMPONENT#16,興,⺽,,,KanjiComponent
KANJI#1307,COMPONENT#177,興,八,,,KanjiComponent
KANJI#1308,COMPONENT#766,致,至,,,KanjiComponent
KANJI#1308,COMPONENT#518,致,攵,,,KanjiComponent
KANJI#1308,COMPONENT#66,致,一ム,,,KanjiComponent
KANJI#1308,COMPONENT#327,致,土,,,KanjiComponent
KANJI#1309,COMPONENT#66,至,一ム,,,KanjiComponent
KANJI#1309,COMPONENT#327,至,土,,,KanjiComponent
KANJI#1310,COMPONENT#765,臭,自,,,KanjiComponent
KANJI#1310,COMPONENT#352,臭,大,,,KanjiComponent
KANJI#1311,COMPONENT#763,臨,臣,,,KanjiComponent
KANJI#1311,COMPONENT#314,臨,品,,,KanjiComponent
KANJI#1312,COMPONENT#567,膨,月,,,KanjiComponent
KANJI#1312,COMPONENT#486,膨,彭,,,KanjiComponent
KANJI#1312,COMPONENT#813,膨,豆,,,KanjiComponent
KANJI#1312,COMPONENT#484,膨,彡,,,KanjiComponent
KANJI#1313,COMPONENT#567,膜,月,,,KanjiComponent
KANJI#1313,COMPONENT#779,膜,艹日,,,KanjiComponent
KANJI#1313,COMPONENT#352,膜,大,,,KanjiComponent
KANJI#1313,COMPONENT#786,膜,莫,,,KanjiComponent
KANJI#1314,COMPONENT#567,腸,月,,,KanjiComponent
KANJI#1314,COMPONENT#541,腸,旦,,,KanjiComponent
KANJI#1314,COMPONENT#230,腸,勿,,,KanjiComponent
KANJI#1314,COMPONENT#228,腸,勹,,,KanjiComponent
KANJI#1315,COMPONENT#461,腐,广,,,KanjiComponent
KANJI#1315,COMPONENT#149,腐,付,,,KanjiComponent
KANJI#1315,COMPONENT#754,腐,肉,,,KanjiComponent
KANJI#1315,COMPONENT#463,腐,府,,,KanjiComponent
KANJI#1316,COMPONENT#567,脹,月,,,KanjiComponent
KANJI#1316,COMPONENT#852,脹,長,,,KanjiComponent
KANJI#1317,COMPONENT#567,脱,月,,,KanjiComponent
KANJI#1317,COMPONENT#174,脱,兑,,,KanjiComponent
KANJI#1317,COMPONENT#168,脱,兄,,,KanjiComponent
KANJI#1318,COMPONENT#18,脩,イ,,,KanjiComponent
KANJI#1318,COMPONENT#519,脩,攸,,,KanjiComponent
KANJI#1318,COMPONENT#567,脩,月,,,KanjiComponent
KANJI#1318,COMPONENT#518,脩,攵,,,KanjiComponent
KANJI#1319,COMPONENT#567,脚,月,,,KanjiComponent
KANJI#1319,COMPONENT#273,脚,去,,,KanjiComponent
KANJI#1319,COMPONENT#260,脚,卩,,,KanjiComponent
KANJI#1319,COMPONENT#264,脚,却,,,KanjiComponent
KANJI#1320,COMPONENT#567,脈,月,,,KanjiComponent
KANJI#1320,COMPONENT#6,脈,⺁,,,KanjiComponent
KANJI#1321,COMPONENT#221,脅,力,,,KanjiComponent
