PK,SK,kanji_char,component_char,,,EntityType
COMPONENT#567,KANJI#1317,脱,月,,,ComponentKanji
COMPONENT#174,KANJI#1317,脱,兑,,,ComponentKanji
COMPONENT#168,KANJI#1317,脱,兄,,,ComponentKanji
COMPONENT#18,KANJI#1318,脩,イ,,,ComponentKanji
COMPONENT#519,KANJI#1318,脩,攸,,,ComponentKanji
COMPONENT#567,KANJI#1318,脩,月,,,ComponentKanji
COMPONENT#518,KANJI#1318,脩,攵,,,ComponentKanji
COMPONENT#567,KANJI#1319,脚,月,,,ComponentKanji
COMPONENT#273,KANJI#1319,脚,去,,,ComponentKanji
COMPONENT#260,KANJI#1319,脚,卩,,,ComponentKanji
COMPONENT#264,KANJI#1319,脚,却,,,ComponentKanji
COMPONENT#567,KANJI#1320,脈,月,,,ComponentKanji
COMPONENT#6,KANJI#1320,脈,⺁,,,ComponentKanji
COMPONENT#221,KANJI#1321,脅,力,,,ComponentKanji
COMPONENT#567,KANJI#1321,脅,月,,,ComponentKanji
COMPONENT#224,KANJI#1321,脅,劦,,,ComponentKanji
COMPONENT#567,KANJI#1322,胴,月,,,ComponentKanji
COMPONENT#302,KANJI#1322,胴,同,,,ComponentKanji
COMPONENT#459,KANJI#1323,胤,幺,,,ComponentKanji
COMPONENT#567,KANJI#1323,胤,月,,,ComponentKanji
COMPONENT#164,KANJI#1323,胤,儿,,,ComponentKanji
COMPONENT#287,KANJI#1324,胡,古,,,ComponentKanji
COMPONENT#567,KANJI#1324,胡,月,,,ComponentKanji
COMPONENT#567,KANJI#1325,胞,月,,,ComponentKanji
COMPONENT#233,KANJI#1325,胞,包,,,ComponentKanji
COMPONENT#228,KANJI#1325,胞,勹,,,ComponentKanji
COMPONENT#439,KANJI#1325,胞,己,,,ComponentKanji
COMPONENT#567,KANJI#1326,胎,月,,,ComponentKanji
COMPONENT#352,KANJI#1326,胎,大,,,ComponentKanji
COMPONENT#567,KANJI#1327,胆,月,,,ComponentKanji
COMPONENT#541,KANJI#1327,胆,旦,,,ComponentKanji
COMPONENT#567,KANJI#1328,肺,月,,,ComponentKanji
COMPONENT#447,KANJI#1328,肺,市,,,ComponentKanji
COMPONENT#567,KANJI#1329,肪,月,,,ComponentKanji
COMPONENT#533,KANJI#1329,肪,方,,,ComponentKanji
COMPONENT#567,KANJI#1330,肥,月,,,ComponentKanji
COMPONENT#441,KANJI#1330,肥,巴,,,ComponentKanji
COMPONENT#567,KANJI#1331,肢,月,,,ComponentKanji
COMPONENT#517,KANJI#1331,肢,支,,,ComponentKanji
COMPONENT#567,KANJI#1332,肝,月,,,ComponentKanji
COMPONENT#454,KANJI#1332,肝,干,,,ComponentKanji
COMPONENT#567,KANJI#1333,肖,月,,,ComponentKanji
COMPONENT#510,KANJI#1334,肇,戸,,,ComponentKanji
COMPONENT#518,KANJI#1334,肇,攵,,,ComponentKanji
COMPONENT#752,KANJI#1334,肇,聿,,,ComponentKanji
COMPONENT#750,KANJI#1335,聴,耳,,,ComponentKanji
COMPONENT#750,KANJI#1335,聴,耳,,,ComponentKanji
COMPONENT#491,KANJI#1335,聴,心,,,ComponentKanji
COMPONENT#750,KANJI#1336,聡,耳,,,ComponentKanji
COMPONENT#497,KANJI#1336,聡,忩,,,ComponentKanji
COMPONENT#178,KANJI#1336,聡,公,,,ComponentKanji
COMPONENT#491,KANJI#1336,聡,心,,,ComponentKanji
COMPONENT#750,KANJI#1337,聖,耳,,,ComponentKanji
COMPONENT#285,KANJI#1337,聖,口,,,ComponentKanji
COMPONENT#650,KANJI#1337,聖,王,,,ComponentKanji
COMPONENT#750,KANJI#1338,耶,耳,,,ComponentKanji
COMPONENT#856,KANJI#1338,耶,阝,,,ComponentKanji
COMPONENT#749,KANJI#1339,耗,耒,,,ComponentKanji
COMPONENT#610,KANJI#1339,耗,毛,,,ComponentKanji
COMPONENT#747,KANJI#1340,耐,而,,,ComponentKanji
COMPONENT#396,KANJI#1340,耐,寸,,,ComponentKanji
COMPONENT#172,KANJI#1341,耀,光,,,ComponentKanji
COMPONENT#38,KANJI#1341,耀,ヨ,,,ComponentKanji
COMPONENT#859,KANJI#1341,耀,隹,,,ComponentKanji
COMPONENT#743,KANJI#1342,翼,羽,,,ComponentKanji
COMPONENT#673,KANJI#1342,翼,異,,,ComponentKanji
COMPONENT#672,KANJI#1343,翻,番,,,ComponentKanji
COMPONENT#743,KANJI#1343,翻,羽,,,ComponentKanji
COMPONENT#743,KANJI#1344,翠,羽,,,ComponentKanji
COMPONENT#253,KANJI#1344,翠,卒,,,ComponentKanji
COMPONENT#738,KANJI#1345,翔,羊,,,ComponentKanji
COMPONENT#743,KANJI#1345,翔,羽,,,ComponentKanji
COMPONENT#178,KANJI#1346,翁,公,,,ComponentKanji
COMPONENT#743,KANJI#1346,翁,羽,,,ComponentKanji
COMPONENT#15,KANJI#1347,義,⺷,,,ComponentKanji
COMPONENT#508,KANJI#1347,義,我,,,ComponentKanji
COMPONENT#504,KANJI#1347,義,戈,,,ComponentKanji
COMPONENT#734,KANJI#1349,羅,罒,,,ComponentKanji
COMPONENT#730,KANJI#1349,羅,維,,,ComponentKanji
COMPONENT#728,KANJI#1349,羅,糸,,,ComponentKanji
COMPONENT#859,KANJI#1349,羅,隹,,,ComponentKanji
COMPONENT#459,KANJI#1349,羅,幺,,,ComponentKanji
COMPONENT#734,KANJI#1350,罷,罒,,,ComponentKanji
COMPONENT#762,KANJI#1350,罷,能,,,ComponentKanji
COMPONENT#567,KANJI#1350,罷,月,,,ComponentKanji
COMPONENT#734,KANJI#1351,罰,罒,,,ComponentKanji
COMPONENT#810,KANJI#1351,罰,言,,,ComponentKanji
COMPONENT#212,KANJI#1351,罰,刂,,,ComponentKanji
COMPONENT#728,KANJI#1352,繰,糸,,,ComponentKanji
COMPONENT#321,KANJI#1352,繰,喿,,,ComponentKanji
COMPONENT#314,KANJI#1352,繰,品,,,ComponentKanji
COMPONENT#572,KANJI#1352,繰,木,,,ComponentKanji
COMPONENT#459,KANJI#1352,繰,幺,,,ComponentKanji
COMPONENT#778,KANJI#1353,繭,艹,,,ComponentKanji
COMPONENT#188,KANJI#1353,繭,冂,,,ComponentKanji
COMPONENT#728,KANJI#1353,繭,糸,,,ComponentKanji
COMPONENT#795,KANJI#1353,繭,虫,,,ComponentKanji
COMPONENT#459,KANJI#1353,繭,幺,,,ComponentKanji
COMPONENT#728,KANJI#1354,繕,糸,,,ComponentKanji
COMPONENT#318,KANJI#1354,繕,善,,,ComponentKanji
COMPONENT#738,KANJI#1354,繕,羊,,,ComponentKanji
COMPONENT#459,KANJI#1354,繕,幺,,,ComponentKanji
COMPONENT#728,KANJI#1355,織,糸,,,ComponentKanji
COMPONENT#874,KANJI#1355,織,音,,,ComponentKanji
COMPONENT#504,KANJI#1355,織,戈,,,ComponentKanji
COMPONENT#459,KANJI#1355,織,幺,,,ComponentKanji
COMPONENT#728,KANJI#1356,繊,糸,,,ComponentKanji
COMPONENT#504,KANJI#1356,繊,戈,,,ComponentKanji
COMPONENT#327,KANJI#1356,繊,土,,,ComponentKanji
COMPONENT#873,KANJI#1356,繊,韱,,,ComponentKanji
COMPONENT#459,KANJI#1356,繊,幺,,,ComponentKanji
COMPONENT#728,KANJI#1357,繁,糸,,,ComponentKanji
COMPONENT#521,KANJI#1357,繁,敏,,,ComponentKanji
COMPONENT#608,KANJI#1357,繁,毎,,,ComponentKanji
COMPONENT#459,KANJI#1357,繁,幺,,,ComponentKanji
COMPONENT#606,KANJI#1357,繁,毋,,,ComponentKanji
